Input.num_items,Input.title_0,Input.url_0,Input.id_0,Input.type_0,Input.num_0,Input.dropbox_0,Input.filename_0,Input.title_1,Input.url_1,Input.id_1,Input.type_1,Input.num_1,Input.dropbox_1,Input.filename_1,Input.title_2,Input.url_2,Input.id_2,Input.type_2,Input.num_2,Input.dropbox_2,Input.filename_2,Input.title_3,Input.url_3,Input.id_3,Input.type_3,Input.num_3,Input.dropbox_3,Input.filename_3,Input.title_4,Input.url_4,Input.id_4,Input.type_4,Input.num_4,Input.dropbox_4,Input.filename_4,Answer.caption_0,Answer.caption_1,Answer.caption_2,Answer.caption_3,Answer.caption_4
5,Joshua 4.0&colon; Packing PRO and Paraphrases,http://cis.upenn.edu/~ccb/publications/joshua-4.0.pdf,joshua-4.0,Table,1,https://www.dropbox.com/request/3926sO1QHoe6AnmOrkGc,joshua-4.0-table-1.pdf,Joshua 4.0&colon; Packing PRO and Paraphrases,http://cis.upenn.edu/~ccb/publications/joshua-4.0.pdf,joshua-4.0,Table,2,https://www.dropbox.com/request/3926sO1QHoe6AnmOrkGc,joshua-4.0-table-2.pdf,Joshua 4.0&colon; Packing PRO and Paraphrases,http://cis.upenn.edu/~ccb/publications/joshua-4.0.pdf,joshua-4.0,Table,3,https://www.dropbox.com/request/3926sO1QHoe6AnmOrkGc,joshua-4.0-table-3.pdf,Joshua 4.0&colon; Packing PRO and Paraphrases,http://cis.upenn.edu/~ccb/publications/joshua-4.0.pdf,joshua-4.0,Table,4,https://www.dropbox.com/request/3926sO1QHoe6AnmOrkGc,joshua-4.0-table-4.pdf,Joshua 4.0&colon; Packing PRO and Paraphrases,http://cis.upenn.edu/~ccb/publications/joshua-4.0.pdf,joshua-4.0,Table,5,https://www.dropbox.com/request/3926sO1QHoe6AnmOrkGc,joshua-4.0-table-5.pdf,Decoding-time memory use for the packed grammar versus the standard grammar format. Even without lossy quantization the packed grammar representation yields significant savings in memory consumption. Adding 8-bit quantization for the real- valued features in the grammar reduces even large syntactic grammars to a manageable size.,Comparison between the results given by Z-MERT and J-PRO (trained with 10 features).,Extraction times and grammar sizes for Hiero grammars using the Europarl and News Commentary training data for each listed language pair.,Extraction times and grammar sizes for the SAMT grammars using the Europarl and News Commentary training data for each listed language pair.,Large paraphrase grammars extracted from EuroParl data using Thrax. The sentence and word counts refer to the English side of the bitexts used.
5,Feasibility of Human-in-the-loop Minimum Error Rate Training,http://cis.upenn.edu/~ccb/publications/HMERT.pdf,HMERT,Figure,1,https://www.dropbox.com/request/YlbURMFD9QbYWJIMTKvD,HMERT-figure-1.pdf,Feasibility of Human-in-the-loop Minimum Error Rate Training,http://cis.upenn.edu/~ccb/publications/HMERT.pdf,HMERT,Figure,2,https://www.dropbox.com/request/YlbURMFD9QbYWJIMTKvD,HMERT-figure-2.pdf,Feasibility of Human-in-the-loop Minimum Error Rate Training,http://cis.upenn.edu/~ccb/publications/HMERT.pdf,HMERT,Figure,3,https://www.dropbox.com/request/YlbURMFD9QbYWJIMTKvD,HMERT-figure-3.pdf,Feasibility of Human-in-the-loop Minimum Error Rate Training,http://cis.upenn.edu/~ccb/publications/HMERT.pdf,HMERT,Table,1,https://www.dropbox.com/request/YlbURMFD9QbYWJIMTKvD,HMERT-table-1.pdf,Feasibility of Human-in-the-loop Minimum Error Rate Training,http://cis.upenn.edu/~ccb/publications/HMERT.pdf,HMERT,Table,2,https://www.dropbox.com/request/YlbURMFD9QbYWJIMTKvD,HMERT-table-2.pdf,"Och’s method applied to a set of two foreign sentences. This figure is essentially a visualization of equation (1). We show here sufficient statistics for TER for simplicity, since there are only 2 of them, but the metric optimized in MERT is usually BLEU.","The source parse tree (top) and the candidate derivation tree (bottom). Nodes in the parse tree with a thick border correspond to the frontier node set with maxLen = 4. The human annotator only sees the portion surrounded by the dashed rectangle, including the highlighting (though excluding the word alignment links).",Label percolation under different maxLen values. The bottom two curves are the breakdown of the difference between the middle two. Accuracy is measured against majority votes.,"Ranking comparison results. The left half corresponds to the experiment (open to all workers) where the English reference was shown, whereas the right half corresponds to the experiment (open only to workers living in Germany) where the English reference was not shown.","Ranking comparison results, grouped by sentence. This table corresponds to the left half of Table 1. 3 judgments were collected for each comparison, with the “aggregate” for a comparison calculated from these 3 judgments. For instance, an aggregate of “RYPT +3” means all 3 judgments favored RYPT’s choice, and “RYPT +1” means one more judgment favored RYPT than did BLEU."
5,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,1,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-1.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,2,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-2.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,3,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-3.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,4,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-4.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,5,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-5.pdf,"Syntax-based and Hierarchical Phrase-Based MT systems’ learning curves on the LDC Urdu-English language pack. The x-axis measures the number of sentence pairs in the training data. The y-axis measures BLEU score. Note the diminishing returns as more data is added. Also note how relatively early on in the process previous studies were terminated. In contrast, the focus of our main experiments doesn’t even be- gin until much higher performance has already been achieved with a period of diminishing returns firmly established.",The VG sentence selection algorithm,Random vs VG selection. The x-axis measures the number of sentence pairs in the training data. The y-axis measures BLEU score.,Random vs VG selection. The x-axis measures the number of foreign words in the training data. The y-axis measures BLEU score.,Random vs Shortest vs Longest selection. The x-axis measures the number of sentence pairs in the training data. The y-axis measures BLEU score.
5,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,6,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-6.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,7,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-7.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,8,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-8.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,9,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-9.pdf,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,10,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-10.pdf,Random vs Shortest vs Longest selection. The x-axis measures the number of foreign words in the training data. The y-axis measures BLEU score.,VG vs MostNew vs ModerateNew selection. The x-axis measures the number of sentence pairs in the training data. The y-axis measures BLEU score.,Screenshot of the interface we used for soliciting translations for triggers.,HNG vs Random collection of new data via MTurk. y-axis measures BLEU. x-axis measures annotation time in seconds.,Distribution of translation speeds (in seconds per word) for HNG postings versus complete sentence postings. The y-axis measures relative frequency. The x-axis measures translation speed in seconds per word (so farther to the left is faster).
5,Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,http://cis.upenn.edu/~ccb/publications/cost-focused-active-learning-for-statistical-machine-translation.pdf,cost-focused-active-learning-for-statistical-machine-translation,Figure,11,https://www.dropbox.com/request/6kRXBZv9SUMFwsBX6B6R,cost-focused-active-learning-for-statistical-machine-translation-figure-11.pdf,Paraphrase Substitution for Recognizing Textual Entailment,http://cis.upenn.edu/~ccb/publications/paraphrase-substitution-for-recognizing-textual-entailment.pdf,paraphrase-substitution-for-recognizing-textual-entailment,Figure,1,https://www.dropbox.com/request/uVEHmEMMUgS5dKHywxWA,paraphrase-substitution-for-recognizing-textual-entailment-figure-1.pdf,Paraphrase Substitution for Recognizing Textual Entailment,http://cis.upenn.edu/~ccb/publications/paraphrase-substitution-for-recognizing-textual-entailment.pdf,paraphrase-substitution-for-recognizing-textual-entailment,Figure,2,https://www.dropbox.com/request/uVEHmEMMUgS5dKHywxWA,paraphrase-substitution-for-recognizing-textual-entailment-figure-2.pdf,Paraphrase Substitution for Recognizing Textual Entailment,http://cis.upenn.edu/~ccb/publications/paraphrase-substitution-for-recognizing-textual-entailment.pdf,paraphrase-substitution-for-recognizing-textual-entailment,Figure,3,https://www.dropbox.com/request/uVEHmEMMUgS5dKHywxWA,paraphrase-substitution-for-recognizing-textual-entailment-figure-3.pdf,Paraphrase Substitution for Recognizing Textual Entailment,http://cis.upenn.edu/~ccb/publications/paraphrase-substitution-for-recognizing-textual-entailment.pdf,paraphrase-substitution-for-recognizing-textual-entailment,Table,1,https://www.dropbox.com/request/uVEHmEMMUgS5dKHywxWA,paraphrase-substitution-for-recognizing-textual-entailment-table-1.pdf,Bucking the trend: performance of HNG-selected additional data from BBC web crawl data annotated via Amazon Mechanical Turk. y-axis measures BLEU. x-axis measures number of words annotated.,A bilingual parallel corpus can be used to extract paraphrases,"Left, average scores of various metrics for German, English, Spanish, French, Italian, Dutch and Portugese; right, average scores, including dependency tree alignment, for English, Spanish and Dutch",{},Examples paraphrases and probabilities for the phrase dead bodies
5,Paraphrase Substitution for Recognizing Textual Entailment,http://cis.upenn.edu/~ccb/publications/paraphrase-substitution-for-recognizing-textual-entailment.pdf,paraphrase-substitution-for-recognizing-textual-entailment,Table,2,https://www.dropbox.com/request/uVEHmEMMUgS5dKHywxWA,paraphrase-substitution-for-recognizing-textual-entailment-table-2.pdf,Paraphrase Substitution for Recognizing Textual Entailment,http://cis.upenn.edu/~ccb/publications/paraphrase-substitution-for-recognizing-textual-entailment.pdf,paraphrase-substitution-for-recognizing-textual-entailment,Table,3,https://www.dropbox.com/request/uVEHmEMMUgS5dKHywxWA,paraphrase-substitution-for-recognizing-textual-entailment-table-3.pdf,Reranking Bilingually Extracted Paraphrases Using Monolingual Distributional Similarity,http://cis.upenn.edu/~ccb/publications/reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity.pdf,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity,Figure,1,https://www.dropbox.com/request/Tmy4m71jFzcaJ28cFzdi,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity-figure-1.pdf,Reranking Bilingually Extracted Paraphrases Using Monolingual Distributional Similarity,http://cis.upenn.edu/~ccb/publications/reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity.pdf,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity,Figure,2,https://www.dropbox.com/request/Tmy4m71jFzcaJ28cFzdi,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity-figure-2.pdf,Reranking Bilingually Extracted Paraphrases Using Monolingual Distributional Similarity,http://cis.upenn.edu/~ccb/publications/reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity.pdf,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity,Figure,3,https://www.dropbox.com/request/Tmy4m71jFzcaJ28cFzdi,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity-figure-3.pdf,{},{},Using a bilingual parallel corpus to extract paraphrases.,"Averaged scores in the top K paraphrase candidates as a function of K for different reranking metrics. All methods performs similarly in meaning preservation, but SyntBiP-MonoDS outperforms other scoring methods in grammaticality, as shown in the bottom graph.",{}
5,Reranking Bilingually Extracted Paraphrases Using Monolingual Distributional Similarity,http://cis.upenn.edu/~ccb/publications/reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity.pdf,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity,Figure,4,https://www.dropbox.com/request/Tmy4m71jFzcaJ28cFzdi,reranking-bilingually-extracted-paraphrases-using-monolingual-distributional-similarity-figure-4.pdf,Paraphrase Fragment Extraction from Monolingual Comparable Corpora,http://cis.upenn.edu/~ccb/publications/paraphrase-fragment-extraction-from-monolingual-comparable-corpora.pdf,paraphrase-fragment-extraction-from-monolingual-comparable-corpora,Table,3,https://www.dropbox.com/request/LtgwnOpmt1J1zJqQx30F,paraphrase-fragment-extraction-from-monolingual-comparable-corpora-table-3.pdf,Paraphrase Fragment Extraction from Monolingual Comparable Corpora,http://cis.upenn.edu/~ccb/publications/paraphrase-fragment-extraction-from-monolingual-comparable-corpora.pdf,paraphrase-fragment-extraction-from-monolingual-comparable-corpora,Table,4,https://www.dropbox.com/request/LtgwnOpmt1J1zJqQx30F,paraphrase-fragment-extraction-from-monolingual-comparable-corpora-table-4.pdf,Paraphrase Fragment Extraction from Monolingual Comparable Corpora,http://cis.upenn.edu/~ccb/publications/paraphrase-fragment-extraction-from-monolingual-comparable-corpora.pdf,paraphrase-fragment-extraction-from-monolingual-comparable-corpora,Table,5,https://www.dropbox.com/request/LtgwnOpmt1J1zJqQx30F,paraphrase-fragment-extraction-from-monolingual-comparable-corpora-table-5.pdf,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Figure,1,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-figure-1.pdf,{},The size of our corpus. We only used ca. 10% of the GIGAWORD corpus in the experiments and the size of the collection at each stage are shown in the table.,The (partial) distribution of N-grams (N=1-4) in different paraphrase collections.,Some examples of the extracted paraphrase fragment pairs.,Modality/Negation Tagging Examples
5,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Figure,2,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-figure-2.pdf,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Figure,8,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-figure-8.pdf,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Figure,9,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-figure-9.pdf,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Figure,10,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-figure-10.pdf,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Figure,11,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-figure-11.pdf,"An example of Urdu-English translation. Shown are an Urdu source document, a reference translation produced by a professional human translator, and machine translation output from a phrase-based model (Moses) without linguistic information, which is representative of state-of-the-art MT quality before the SIMT effort.",Example of Embedded Target Head found inside VP must be found,Example of Modality Composed with Negation: TrigAble and TrigNegation combine to form NOTAble,"A sentence on the English side of the bilingual parallel training corpus is parsed with a syntactic parser, and also tagged with our modality tagger. The tags are then grafted onto the syntactic parse tree to form new categories like VP-TargNOTAble and VP-TargRequire. Grafting happens prior to extracting translation rules, which happens normally except for the use of the augmented trees.","Example translation rules with tags for modality, negation, and entities combined with syntactic categories."
5,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Table,1,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-table-1.pdf,Use of Modality and Negation in Semantically-Informed Syntactic MT,http://cis.upenn.edu/~ccb/publications/modality-and-negation-in-semantically-informed-syntactic-mt.pdf,modality-and-negation-in-semantically-informed-syntactic-mt,Table,2,https://www.dropbox.com/request/dK8xCckJV139gDJWcPOH,modality-and-negation-in-semantically-informed-syntactic-mt-table-2.pdf,Evaluating sentence compression&colon; Pitfalls and suggested remedies,http://cis.upenn.edu/~ccb/publications/evaluating-sentence-compression-pitfalls-and-suggested-remedies.pdf,evaluating-sentence-compression-pitfalls-and-suggested-remedies,Figure,1,https://www.dropbox.com/request/CxWHTkjhsfBD6UBZtouS,evaluating-sentence-compression-pitfalls-and-suggested-remedies-figure-1.pdf,Evaluating sentence compression&colon; Pitfalls and suggested remedies,http://cis.upenn.edu/~ccb/publications/evaluating-sentence-compression-pitfalls-and-suggested-remedies.pdf,evaluating-sentence-compression-pitfalls-and-suggested-remedies,Table,1,https://www.dropbox.com/request/CxWHTkjhsfBD6UBZtouS,evaluating-sentence-compression-pitfalls-and-suggested-remedies-table-1.pdf,Evaluating sentence compression&colon; Pitfalls and suggested remedies,http://cis.upenn.edu/~ccb/publications/evaluating-sentence-compression-pitfalls-and-suggested-remedies.pdf,evaluating-sentence-compression-pitfalls-and-suggested-remedies,Table,2,https://www.dropbox.com/request/CxWHTkjhsfBD6UBZtouS,evaluating-sentence-compression-pitfalls-and-suggested-remedies-table-2.pdf,"The size of the various data sets used for the experiments in this paper including the training, development (dev), incremental test set (devtest) and blind test set (test). The dev/devtest was a split of the NIST08 Urdu-English test set, and the blind test set was NIST09.","Modality Tags with their Negated Versions. Note that Require and Permit are in a dual relation, and thus RequireNegation is represented as NOTPermit and PermitNegation is represented as NOTRequire.",Compression rate strongly correlates with human judgments of meaning and grammaticality. Gold represents gold-standard compression and Deletion the results of a leading deletion model. Gold.1 grammar judgments were made alongside the original sentence and Gold.2 were made in isolation.,Three acceptable compressions of a sentence created by different annotators (the first is the original).,"Mean quality ratings of two competing models once the compression rates have been standardized, and as reported in the original work (denoted ∗). There is no significant improvement, but the numerically better model changes."
5,Improved Statistical Translation Through Editing,http://cis.upenn.edu/~ccb/publications/improved-smt-through-editing.pdf,improved-smt-through-editing,Figure,1,https://www.dropbox.com/request/8id0uEY4LKeC1G7psxtG,improved-smt-through-editing-figure-1.pdf,Improved Statistical Translation Through Editing,http://cis.upenn.edu/~ccb/publications/improved-smt-through-editing.pdf,improved-smt-through-editing,Figure,2,https://www.dropbox.com/request/8id0uEY4LKeC1G7psxtG,improved-smt-through-editing-figure-2.pdf,Improved Statistical Translation Through Editing,http://cis.upenn.edu/~ccb/publications/improved-smt-through-editing.pdf,improved-smt-through-editing,Figure,3,https://www.dropbox.com/request/8id0uEY4LKeC1G7psxtG,improved-smt-through-editing-figure-3.pdf,Improved Statistical Translation Through Editing,http://cis.upenn.edu/~ccb/publications/improved-smt-through-editing.pdf,improved-smt-through-editing,Figure,4,https://www.dropbox.com/request/8id0uEY4LKeC1G7psxtG,improved-smt-through-editing-figure-4.pdf,Improved Statistical Translation Through Editing,http://cis.upenn.edu/~ccb/publications/improved-smt-through-editing.pdf,improved-smt-through-editing,Figure,5,https://www.dropbox.com/request/8id0uEY4LKeC1G7psxtG,improved-smt-through-editing-figure-5.pdf,A word-level alignment for a sentence pair that occurs in our training data,Extracting incrementally larger phrases from a word alignment,An example of the phrases that were used to translate two sentences,Word alignment produced by the alignment server for an edited translation,Word alignment produced by the alignment server for an edited translation
5,Improved Statistical Translation Through Editing,http://cis.upenn.edu/~ccb/publications/improved-smt-through-editing.pdf,improved-smt-through-editing,Figure,6,https://www.dropbox.com/request/8id0uEY4LKeC1G7psxtG,improved-smt-through-editing-figure-6.pdf,Joshua 3.0&colon; Syntax-based Machine Translation with the Thrax Grammar Extractor,http://cis.upenn.edu/~ccb/publications/joshua-3.0.pdf,joshua-3.0,Figure,1,https://www.dropbox.com/request/xsrnvy8MPk7nSeykN3Z6,joshua-3.0-figure-1.pdf,Joshua 3.0&colon; Syntax-based Machine Translation with the Thrax Grammar Extractor,http://cis.upenn.edu/~ccb/publications/joshua-3.0.pdf,joshua-3.0,Figure,2,https://www.dropbox.com/request/xsrnvy8MPk7nSeykN3Z6,joshua-3.0-figure-2.pdf,Joshua 3.0&colon; Syntax-based Machine Translation with the Thrax Grammar Extractor,http://cis.upenn.edu/~ccb/publications/joshua-3.0.pdf,joshua-3.0,Table,1,https://www.dropbox.com/request/xsrnvy8MPk7nSeykN3Z6,joshua-3.0-table-1.pdf,Joshua 3.0&colon; Syntax-based Machine Translation with the Thrax Grammar Extractor,http://cis.upenn.edu/~ccb/publications/joshua-3.0.pdf,joshua-3.0,Table,2,https://www.dropbox.com/request/xsrnvy8MPk7nSeykN3Z6,joshua-3.0-table-2.pdf,A software tool which allows an advanced user to correct misaligned sentence pairs from the training data,An aligned sentence pair.,An SAMT derivation. The shaded terminal symbols are the lexicalized part of a rule with terminals and non-terminals. The unshaded terminals are directly dominated by a nonterminal symbol.,A subset of the Hiero and SAMT rules extracted from the sentence pair of Figure 1.,Training data size after subsampling.
5,Joshua 3.0&colon; Syntax-based Machine Translation with the Thrax Grammar Extractor,http://cis.upenn.edu/~ccb/publications/joshua-3.0.pdf,joshua-3.0,Table,3,https://www.dropbox.com/request/xsrnvy8MPk7nSeykN3Z6,joshua-3.0-table-3.pdf,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Figure,1,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-figure-1.pdf,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Figure,2,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-figure-2.pdf,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Figure,3,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-figure-3.pdf,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Figure,4,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-figure-4.pdf,Single-reference BLEU-4 scores.,"Edits transforming a source sentence (left) to a question (right). Each node consists of: lemma, POS tag and dependency relation, with root nodes and punctuation not shown. Shown includes deletion (⇥ and strikethrough on the left), alignment (arrows) and insertion (shaded area). Order of operations is not displayed. The standard TED model does not capture the alignment between tennis and sport (see Section 2.2).",An example of linear-chain CRF for an- swer sequence tagging.,"A sample sequence tagging output that fails to predict an answer. From line 2 on, the first column is the reference output and the second column is the model output with the marginal probability for predicated labels. Note that World War II has much lower probabilities as an O than others.","Impact of adding features based on chunking and question-type (CHUNKING) and tree edits (TED), e.g., EDIT and ALIGN."
5,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Figure,5,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-figure-5.pdf,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Figure,6,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-figure-6.pdf,Answer Extraction as Sequence Tagging with Tree Edit Distance,http://cis.upenn.edu/~ccb/publications/answer-extraction-as-sequence-tagging.pdf,answer-extraction-as-sequence-tagging,Table,3,https://www.dropbox.com/request/LHQv7fa12JRDEzPn2dpL,answer-extraction-as-sequence-tagging-table-3.pdf,Cheap Facts and Counter-Facts,http://cis.upenn.edu/~ccb/publications/cheap-facts-and-counter-facts.pdf,cheap-facts-and-counter-facts,Table,1,https://www.dropbox.com/request/aKQ87azpmfh9XPxAWXFj,cheap-facts-and-counter-facts-table-1.pdf,Cheap Facts and Counter-Facts,http://cis.upenn.edu/~ccb/publications/cheap-facts-and-counter-facts.pdf,cheap-facts-and-counter-facts,Table,2,https://www.dropbox.com/request/aKQ87azpmfh9XPxAWXFj,cheap-facts-and-counter-facts-table-2.pdf,{},{},Results on the QA Sentence Ranking task.,The statistics of the (valid) data we collect. The Total column presents the number of extracted NEs and generated hypotheses and the Average column shows the average numbers per text respectively.,"The comparison between the generated (counter-)facts and the original hypotheses from the RTE dataset. The Ave. Length column represents the average number of words in each hypothesis; The Ave. BoW shows the average bag-of-words similarity compared with the text. The three columns on the right are all about the position of the NE appearing in the sentence, how likely it is at the head, middle, or tail of the sentence."
